OpportunityId,StageName,CreatedDate
006_jheldt7o1h3y46,Proposal,2025-02-04
006_jheldt7o1h3y46,Negotiation,2025-02-15
006_jheldt7o1h3y46,Closed Lost,2025-02-20
006_v9ncqfpcpk93vb,Prospecting,2023-08-08
006_v9ncqfpcpk93vb,Qualified,2023-08-22
006_v9ncqfpcpk93vb,Proposal,2023-08-26
006_v9ncqfpcpk93vb,Negotiation,2023-08-29
006_v9ncqfpcpk93vb,Closed Lost,2023-09-03
006_yuq0mmr7tdwry9,Prospecting,2024-10-11
006_yuq0mmr7tdwry9,Qualified,2024-10-15
006_yuq0mmr7tdwry9,Proposal,2024-10-30
006_yuq0mmr7tdwry9,Negotiation,2024-11-21
006_yuq0mmr7tdwry9,Closed Won,2024-11-24
006_hnq3mmbyyf9589,Prospecting,2024-02-17
006_hnq3mmbyyf9589,Qualified,2024-03-04
006_hnq3mmbyyf9589,Proposal,2024-03-22
006_hnq3mmbyyf9589,Negotiation,2024-03-26
006_hnq3mmbyyf9589,Closed Won,2024-04-09
006_oef55jc747dmv4,Prospecting,2023-08-12
006_oef55jc747dmv4,Qualified,2023-08-25
006_oef55jc747dmv4,Proposal,2023-09-08
006_oef55jc747dmv4,Negotiation,2023-09-16
006_oef55jc747dmv4,Closed Won,2023-09-27
006_uxm4uixi64atxh,Prospecting,2023-10-03
006_uxm4uixi64atxh,Qualified,2023-10-26
006_uxm4uixi64atxh,Proposal,2023-11-11
006_uxm4uixi64atxh,Negotiation,2023-11-22
006_jhd1nnzlzf6ibk,Prospecting,2024-07-14
006_jhd1nnzlzf6ibk,Qualified,2024-07-20
006_jhd1nnzlzf6ibk,Proposal,2024-07-24
006_jhd1nnzlzf6ibk,Negotiation,2024-08-10
006_jhd1nnzlzf6ibk,Closed Lost,2024-08-30
006_zlapnfokrny3va,Prospecting,2024-09-28
006_zlapnfokrny3va,Qualified,2024-10-03
006_gltpalfdfc66s6,Prospecting,2023-06-16
006_gltpalfdfc66s6,Qualified,2023-07-03
006_gltpalfdfc66s6,Proposal,2023-07-22
006_gltpalfdfc66s6,Negotiation,2023-07-27
006_gltpalfdfc66s6,Closed Lost,2023-08-06
006_mguw11pq2cp1b4,Prospecting,2025-09-04
006_mguw11pq2cp1b4,Qualified,2025-09-16
006_mguw11pq2cp1b4,Proposal,2025-09-20
006_mguw11pq2cp1b4,Negotiation,2025-10-14
006_mguw11pq2cp1b4,Closed Lost,2025-10-23
006_rrku7geej8dmsh,Prospecting,2025-03-09
006_rrku7geej8dmsh,Qualified,2025-03-21
006_rrku7geej8dmsh,Proposal,2025-04-04
006_rrku7geej8dmsh,Negotiation,2025-04-11
006_rrku7geej8dmsh,Closed Won,2025-05-03
006_5j73pj4q7ndkey,Prospecting,2023-05-02
006_5j73pj4q7ndkey,Qualified,2023-05-17
006_5j73pj4q7ndkey,Negotiation,2023-05-20
006_pzcuxk48f7vnjd,Prospecting,2025-04-03
006_pzcuxk48f7vnjd,Negotiation,2025-04-12
006_sqo9f015u3ccnq,Prospecting,2023-06-13
006_sqo9f015u3ccnq,Negotiation,2023-07-05
006_u4q7ieku1kg45r,Prospecting,2025-01-04
006_u4q7ieku1kg45r,Qualified,2025-01-11
006_0mrfo6ykg10ixj,Prospecting,2025-09-21
006_0mrfo6ykg10ixj,Proposal,2025-09-27
006_gmuf625dvwswl6,Prospecting,2024-01-27
006_gmuf625dvwswl6,Qualified,2024-01-30
006_gmuf625dvwswl6,Proposal,2024-02-10
006_gmuf625dvwswl6,Negotiation,2024-02-27
006_gmuf625dvwswl6,Closed Lost,2024-03-09
006_j4tfv7gyosz2me,Prospecting,2023-05-25
006_j4tfv7gyosz2me,Qualified,2023-06-03
006_j4tfv7gyosz2me,Proposal,2023-06-06
006_j4tfv7gyosz2me,Negotiation,2023-06-26
006_j4tfv7gyosz2me,Closed Lost,2023-07-14
006_2nu9pwviwgh05y,Prospecting,2024-06-12
006_2nu9pwviwgh05y,Qualified,2024-06-29
006_2nu9pwviwgh05y,Proposal,2024-07-23
006_2nu9pwviwgh05y,Negotiation,2024-08-11
006_2nu9pwviwgh05y,Closed Won,2024-08-16
006_etw29j9vtrm0ab,Prospecting,2025-03-15
006_etw29j9vtrm0ab,Qualified,2025-04-06
006_etw29j9vtrm0ab,Proposal,2025-04-23
006_ami2i97b9gy39d,Prospecting,2023-05-04
006_ami2i97b9gy39d,Qualified,2023-05-26
006_ami2i97b9gy39d,Proposal,2023-05-29
006_ami2i97b9gy39d,Negotiation,2023-06-11
006_ami2i97b9gy39d,Closed Lost,2023-06-28
006_dw4dorhcuy7ozz,Prospecting,2024-01-18
006_dw4dorhcuy7ozz,Qualified,2024-01-31
006_dw4dorhcuy7ozz,Proposal,2024-02-19
006_dw4dorhcuy7ozz,Negotiation,2024-03-11
006_dw4dorhcuy7ozz,Closed Won,2024-03-15
006_u0p8p9yehnhhz6,Prospecting,2025-05-19
006_u0p8p9yehnhhz6,Qualified,2025-05-23
006_u0p8p9yehnhhz6,Proposal,2025-06-14
006_u0p8p9yehnhhz6,Negotiation,2025-07-02
006_u0p8p9yehnhhz6,Closed Won,2025-07-21
006_6xmdgcj4f2u6w1,Prospecting,2024-12-02
006_6xmdgcj4f2u6w1,Qualified,2024-12-23
006_6xmdgcj4f2u6w1,Proposal,2025-01-05
006_6xmdgcj4f2u6w1,Negotiation,2025-01-23
006_6xmdgcj4f2u6w1,Closed Lost,2025-02-16
006_upx5qrcau8ltmo,Prospecting,2023-04-12
006_upx5qrcau8ltmo,Qualified,2023-04-25
006_upx5qrcau8ltmo,Proposal,2023-04-30
006_upx5qrcau8ltmo,Negotiation,2023-05-24
006_upx5qrcau8ltmo,Closed Lost,2023-06-07
006_u5to720ckpgmwb,Prospecting,2023-05-28
006_u5to720ckpgmwb,Qualified,2023-06-14
006_u5to720ckpgmwb,Proposal,2023-07-07
006_u5to720ckpgmwb,Negotiation,2023-07-26
006_u5to720ckpgmwb,Closed Won,2023-08-16
006_rzw5m6hehj1fzx,Prospecting,2025-07-20
006_rzw5m6hehj1fzx,Qualified,2025-08-13
006_rzw5m6hehj1fzx,Proposal,2025-08-17
006_rzw5m6hehj1fzx,Negotiation,2025-09-05
006_rzw5m6hehj1fzx,Closed Won,2025-09-12
006_la54voy6o9uoc6,Prospecting,2024-04-07
006_la54voy6o9uoc6,Qualified,2024-04-22
006_la54voy6o9uoc6,Proposal,2024-05-11
006_la54voy6o9uoc6,Negotiation,2024-05-18
006_la54voy6o9uoc6,Closed Won,2024-05-28
006_jmiayobndd3uy1,Prospecting,2025-07-20
006_jmiayobndd3uy1,Qualified,2025-07-23
006_lyxb3f3u81bzbr,Prospecting,2025-05-19
006_lyxb3f3u81bzbr,Qualified,2025-06-06
006_lyxb3f3u81bzbr,Proposal,2025-06-21
006_lyxb3f3u81bzbr,Negotiation,2025-07-08
006_lyxb3f3u81bzbr,Closed Won,2025-07-23
006_ulqr5sd1zbw8b3,Prospecting,2023-04-11
006_ulqr5sd1zbw8b3,Qualified,2023-04-17
006_ulqr5sd1zbw8b3,Proposal,2023-05-02
006_ulqr5sd1zbw8b3,Negotiation,2023-05-24
006_ulqr5sd1zbw8b3,Closed Won,2023-05-27
006_z1kinfj0qzvkke,Prospecting,2025-07-10
006_z1kinfj0qzvkke,Qualified,2025-07-19
006_nfn2v641dhkzdx,Prospecting,2024-07-26
006_nfn2v641dhkzdx,Qualified,2024-08-19
006_nfn2v641dhkzdx,Proposal,2024-09-08
006_nfn2v641dhkzdx,Negotiation,2024-09-26
006_nfn2v641dhkzdx,Closed Lost,2024-10-12
006_unb5mj1e65onnl,Prospecting,2024-07-28
006_unb5mj1e65onnl,Qualified,2024-08-13
006_unb5mj1e65onnl,Proposal,2024-08-22
006_unb5mj1e65onnl,Negotiation,2024-08-28
006_unb5mj1e65onnl,Closed Won,2024-09-14
006_iwdedsl6518y8h,Prospecting,2023-12-18
006_iwdedsl6518y8h,Qualified,2023-12-25
006_iwdedsl6518y8h,Proposal,2024-01-05
006_iwdedsl6518y8h,Negotiation,2024-01-13
006_iwdedsl6518y8h,Closed Won,2024-01-30
006_xw4nsz9i8gp4d8,Prospecting,2024-02-24
006_xw4nsz9i8gp4d8,Qualified,2024-03-04
006_d2yw0m2n1z87ay,Prospecting,2024-09-23
006_d2yw0m2n1z87ay,Proposal,2024-09-30
006_37bhu9skn5e5m9,Prospecting,2024-12-01
006_37bhu9skn5e5m9,Qualified,2024-12-17
006_37bhu9skn5e5m9,Proposal,2025-01-01
006_0fqwn1b6h3r5ra,Prospecting,2025-05-30
006_0fqwn1b6h3r5ra,Qualified,2025-06-19
006_0fqwn1b6h3r5ra,Proposal,2025-07-13
006_0fqwn1b6h3r5ra,Negotiation,2025-07-22
006_0fqwn1b6h3r5ra,Closed Lost,2025-08-12
006_ltzejxhdrnsddn,Prospecting,2025-03-18
006_ltzejxhdrnsddn,Qualified,2025-04-03
006_ltzejxhdrnsddn,Proposal,2025-04-10
006_ltzejxhdrnsddn,Negotiation,2025-04-29
006_ltzejxhdrnsddn,Closed Lost,2025-05-17
006_a31pzs1s8zp24f,Prospecting,2025-08-12
006_a31pzs1s8zp24f,Qualified,2025-08-18
006_a31pzs1s8zp24f,Proposal,2025-09-07
006_x4xfyhkyjp3ag7,Prospecting,2024-01-22
006_x4xfyhkyjp3ag7,Qualified,2024-01-30
006_x4xfyhkyjp3ag7,Proposal,2024-02-02
006_x4xfyhkyjp3ag7,Negotiation,2024-02-08
006_x4xfyhkyjp3ag7,Closed Lost,2024-02-13
006_wgcyzmo7qpb6h7,Prospecting,2023-12-30
006_wgcyzmo7qpb6h7,Qualified,2024-01-04
006_wgcyzmo7qpb6h7,Proposal,2024-01-09
006_wgcyzmo7qpb6h7,Negotiation,2024-01-27
006_9fpdypmnfrn8t4,Prospecting,2024-11-16
006_9fpdypmnfrn8t4,Qualified,2024-12-04
006_9fpdypmnfrn8t4,Proposal,2024-12-23
006_9fpdypmnfrn8t4,Negotiation,2024-12-28
006_9fpdypmnfrn8t4,Closed Lost,2025-01-18
006_bhiptk7yjscsmw,Prospecting,2024-04-19
006_bhiptk7yjscsmw,Qualified,2024-05-03
006_bhiptk7yjscsmw,Proposal,2024-05-24
006_bhiptk7yjscsmw,Negotiation,2024-06-04
006_bhiptk7yjscsmw,Closed Lost,2024-06-17
006_2idi956kahhamx,Prospecting,2025-02-11
006_2idi956kahhamx,Qualified,2025-02-21
006_2idi956kahhamx,Proposal,2025-02-26
006_2idi956kahhamx,Negotiation,2025-03-16
006_2idi956kahhamx,Closed Lost,2025-04-01
006_ezml0ywqwye4ou,Prospecting,2023-03-07
006_ezml0ywqwye4ou,Qualified,2023-03-31
006_ezml0ywqwye4ou,Proposal,2023-04-06
006_ezml0ywqwye4ou,Negotiation,2023-04-18
006_ezml0ywqwye4ou,Closed Won,2023-05-09
006_j3p38dlpvp7kyv,Prospecting,2025-01-26
006_j3p38dlpvp7kyv,Qualified,2025-02-17
006_j3p38dlpvp7kyv,Proposal,2025-02-25
006_j3p38dlpvp7kyv,Negotiation,2025-03-06
006_j3p38dlpvp7kyv,Closed Won,2025-03-17
006_d7j8odsccu5lk5,Prospecting,2023-05-17
006_d7j8odsccu5lk5,Qualified,2023-06-01
006_d7j8odsccu5lk5,Proposal,2023-06-13
006_d7j8odsccu5lk5,Negotiation,2023-06-18
006_d7j8odsccu5lk5,Closed Won,2023-07-09
006_zo4e5lt5frra4d,Prospecting,2023-04-16
006_zo4e5lt5frra4d,Qualified,2023-05-06
006_zo4e5lt5frra4d,Proposal,2023-05-12
006_zo4e5lt5frra4d,Negotiation,2023-05-20
006_zo4e5lt5frra4d,Closed Lost,2023-06-10
006_bh9vtr08kwd1wq,Prospecting,2024-01-01
006_bh9vtr08kwd1wq,Qualified,2024-01-16
006_bh9vtr08kwd1wq,Proposal,2024-02-03
006_bh9vtr08kwd1wq,Negotiation,2024-02-22
006_bh9vtr08kwd1wq,Closed Lost,2024-03-12
006_1dq25pfrcporeb,Prospecting,2023-05-25
006_1dq25pfrcporeb,Qualified,2023-05-29
006_1dq25pfrcporeb,Proposal,2023-06-21
006_1dq25pfrcporeb,Negotiation,2023-07-05
006_1dq25pfrcporeb,Closed Won,2023-07-14
006_n8n7x09nnru4cl,Prospecting,2024-10-04
006_n8n7x09nnru4cl,Qualified,2024-10-13
006_n8n7x09nnru4cl,Proposal,2024-10-28
006_n8n7x09nnru4cl,Negotiation,2024-11-01
006_n8n7x09nnru4cl,Closed Lost,2024-11-25
006_6ipirr25ba9n0t,Prospecting,2023-09-02
006_6ipirr25ba9n0t,Qualified,2023-09-16
006_6ipirr25ba9n0t,Proposal,2023-10-02
006_6ipirr25ba9n0t,Negotiation,2023-10-19
006_6ipirr25ba9n0t,Closed Lost,2023-10-22
006_yczpmaeksmlsff,Prospecting,2023-10-11
006_yczpmaeksmlsff,Qualified,2023-10-23
006_yczpmaeksmlsff,Proposal,2023-10-30
006_yczpmaeksmlsff,Negotiation,2023-11-10
006_yczpmaeksmlsff,Closed Lost,2023-11-26
006_4b4zmi3c471bbm,Prospecting,2023-07-17
006_4b4zmi3c471bbm,Qualified,2023-08-06
006_4b4zmi3c471bbm,Proposal,2023-08-13
006_4b4zmi3c471bbm,Negotiation,2023-08-27
006_4b4zmi3c471bbm,Closed Lost,2023-09-18
006_73u8za4sgb2vmu,Prospecting,2024-08-18
006_73u8za4sgb2vmu,Negotiation,2024-09-04
006_lqy2c8icvoq2mz,Prospecting,2023-07-21
006_lqy2c8icvoq2mz,Qualified,2023-08-03
006_lqy2c8icvoq2mz,Proposal,2023-08-24
006_lqy2c8icvoq2mz,Negotiation,2023-09-06
006_lqy2c8icvoq2mz,Closed Lost,2023-09-18
006_e80w0fxgbhvefe,Prospecting,2024-12-02
006_e80w0fxgbhvefe,Qualified,2024-12-19
006_e80w0fxgbhvefe,Proposal,2024-12-22
006_e80w0fxgbhvefe,Negotiation,2025-01-03
006_e80w0fxgbhvefe,Closed Lost,2025-01-21
006_wfj012nbjp537z,Prospecting,2025-02-13
006_wfj012nbjp537z,Qualified,2025-02-25
006_3i4fzrqtxhnhoi,Prospecting,2024-08-14
006_3i4fzrqtxhnhoi,Qualified,2024-09-03
006_3i4fzrqtxhnhoi,Proposal,2024-09-15
006_3i4fzrqtxhnhoi,Negotiation,2024-09-29
006_3i4fzrqtxhnhoi,Closed Won,2024-10-07
006_nw8h1r6p5jc3um,Prospecting,2023-02-05
006_nw8h1r6p5jc3um,Qualified,2023-02-21
006_nw8h1r6p5jc3um,Proposal,2023-03-13
006_nw8h1r6p5jc3um,Negotiation,2023-04-05
006_nw8h1r6p5jc3um,Closed Lost,2023-04-19
006_cye3ymfnruermq,Prospecting,2023-07-03
006_cye3ymfnruermq,Qualified,2023-07-22
006_cye3ymfnruermq,Proposal,2023-07-27
006_541s395ot5qbep,Prospecting,2024-11-05
006_541s395ot5qbep,Qualified,2024-11-11
006_786br6qsfyhamz,Prospecting,2023-10-04
006_786br6qsfyhamz,Qualified,2023-10-24
006_786br6qsfyhamz,Proposal,2023-10-29
006_786br6qsfyhamz,Negotiation,2023-11-14
006_786br6qsfyhamz,Closed Lost,2023-11-30
006_r3hu6mybfnnfik,Prospecting,2023-03-29
006_r3hu6mybfnnfik,Qualified,2023-04-04
006_r3hu6mybfnnfik,Negotiation,2023-04-21
006_ag8s1wqckfuuk4,Prospecting,2025-07-08
006_ag8s1wqckfuuk4,Qualified,2025-07-15
006_ag8s1wqckfuuk4,Proposal,2025-07-29
006_ag8s1wqckfuuk4,Negotiation,2025-08-17
006_ag8s1wqckfuuk4,Closed Won,2025-09-03
006_nigup9uo6d1gqv,Prospecting,2024-02-25
006_nigup9uo6d1gqv,Qualified,2024-03-10
006_nigup9uo6d1gqv,Proposal,2024-03-24
006_nigup9uo6d1gqv,Negotiation,2024-04-08
006_nigup9uo6d1gqv,Closed Lost,2024-04-20
006_at2hdvgk2o0dr8,Prospecting,2025-08-12
006_at2hdvgk2o0dr8,Qualified,2025-08-23
006_at2hdvgk2o0dr8,Proposal,2025-08-28
006_tywkef722icn4w,Prospecting,2024-09-06
006_tywkef722icn4w,Qualified,2024-09-30
006_tywkef722icn4w,Proposal,2024-10-10
006_tywkef722icn4w,Negotiation,2024-10-29
006_tywkef722icn4w,Closed Lost,2024-11-03
006_gagtmhwui5zf4m,Prospecting,2025-10-03
006_gagtmhwui5zf4m,Qualified,2025-10-15
006_gagtmhwui5zf4m,Proposal,2025-10-29
006_seuxkjyrgd5gcx,Prospecting,2023-03-31
006_seuxkjyrgd5gcx,Qualified,2023-04-17
006_cyjc0e37bonina,Prospecting,2024-07-11
006_cyjc0e37bonina,Qualified,2024-07-16
006_cyjc0e37bonina,Proposal,2024-08-06
006_cyjc0e37bonina,Negotiation,2024-08-17
006_cyjc0e37bonina,Closed Won,2024-09-07
006_r438gq9baca6x6,Prospecting,2025-05-26
006_r438gq9baca6x6,Qualified,2025-06-17
006_r438gq9baca6x6,Proposal,2025-07-06
006_r438gq9baca6x6,Negotiation,2025-07-24
006_r438gq9baca6x6,Closed Won,2025-08-05
006_s6ku8ifcwu562k,Prospecting,2025-03-23
006_s6ku8ifcwu562k,Qualified,2025-04-15
006_s6ku8ifcwu562k,Proposal,2025-05-06
006_w2d2taxgiqgnyl,Prospecting,2024-11-16
006_w2d2taxgiqgnyl,Qualified,2024-11-27
006_w2d2taxgiqgnyl,Proposal,2024-12-16
006_w2d2taxgiqgnyl,Negotiation,2024-12-24
006_w2d2taxgiqgnyl,Closed Lost,2025-01-16
006_8u1ppdyjkcudmm,Prospecting,2024-04-29
006_8u1ppdyjkcudmm,Qualified,2024-05-13
006_8u1ppdyjkcudmm,Proposal,2024-05-29
006_8u1ppdyjkcudmm,Negotiation,2024-06-11
006_8u1ppdyjkcudmm,Closed Lost,2024-06-21
006_hbyuob9rpuhwix,Prospecting,2023-07-12
006_hbyuob9rpuhwix,Negotiation,2023-07-28
006_23ob61bqwwoxvi,Prospecting,2023-11-23
006_23ob61bqwwoxvi,Qualified,2023-12-09
006_tls9ghab2d08si,Prospecting,2024-07-31
006_tls9ghab2d08si,Qualified,2024-08-22
006_tls9ghab2d08si,Proposal,2024-09-13
006_tls9ghab2d08si,Negotiation,2024-10-03
006_tls9ghab2d08si,Closed Won,2024-10-14
006_s02i1wye3klja0,Prospecting,2023-01-15
006_s02i1wye3klja0,Proposal,2023-01-31
006_grzlnzgr1zfvyi,Prospecting,2024-11-20
006_grzlnzgr1zfvyi,Qualified,2024-12-06
006_grzlnzgr1zfvyi,Proposal,2024-12-25
006_grzlnzgr1zfvyi,Negotiation,2025-01-09
006_grzlnzgr1zfvyi,Closed Lost,2025-01-31
006_vmbv184ypr0msm,Prospecting,2023-07-10
006_vmbv184ypr0msm,Qualified,2023-07-19
006_vmbv184ypr0msm,Negotiation,2023-08-04
006_jcitxk7h5gyi0j,Prospecting,2023-03-14
006_jcitxk7h5gyi0j,Qualified,2023-04-05
006_it1sa9g6jpfe9y,Prospecting,2023-10-29
006_it1sa9g6jpfe9y,Qualified,2023-11-19
006_it1sa9g6jpfe9y,Proposal,2023-12-10
006_4r7t594ulupl5g,Prospecting,2024-10-04
006_4r7t594ulupl5g,Proposal,2024-10-25
006_nrq3jlws1kq6vg,Prospecting,2024-02-01
006_nrq3jlws1kq6vg,Qualified,2024-02-25
006_nrq3jlws1kq6vg,Proposal,2024-03-07
006_nrq3jlws1kq6vg,Negotiation,2024-03-23
006_nrq3jlws1kq6vg,Closed Won,2024-04-15
006_62dm75ywyuajd0,Prospecting,2024-11-16
006_62dm75ywyuajd0,Qualified,2024-12-04
006_62dm75ywyuajd0,Proposal,2024-12-20
006_328v73bxas8rii,Prospecting,2024-12-20
006_328v73bxas8rii,Qualified,2024-12-27
006_328v73bxas8rii,Proposal,2025-01-03
006_328v73bxas8rii,Negotiation,2025-01-10
006_328v73bxas8rii,Closed Lost,2025-01-21
006_gjvvjjn1542zn5,Prospecting,2024-03-22
006_gjvvjjn1542zn5,Negotiation,2024-03-30
006_iybr4frgwlpn2w,Prospecting,2024-08-06
006_iybr4frgwlpn2w,Qualified,2024-08-15
006_iybr4frgwlpn2w,Proposal,2024-09-07
006_iybr4frgwlpn2w,Negotiation,2024-09-23
006_iybr4frgwlpn2w,Closed Won,2024-10-02
006_azglof14f4ehuy,Prospecting,2025-05-10
006_azglof14f4ehuy,Qualified,2025-05-27
006_azglof14f4ehuy,Proposal,2025-06-05
006_azglof14f4ehuy,Negotiation,2025-06-16
006_azglof14f4ehuy,Closed Won,2025-07-04
006_zpb4cz4ur16s9r,Prospecting,2024-04-23
006_zpb4cz4ur16s9r,Qualified,2024-04-30
006_zpb4cz4ur16s9r,Proposal,2024-05-19
006_zpb4cz4ur16s9r,Negotiation,2024-06-05
006_zpb4cz4ur16s9r,Closed Lost,2024-06-28
006_sbdde76mr651dq,Prospecting,2024-02-29
006_sbdde76mr651dq,Qualified,2024-03-21
006_sbdde76mr651dq,Proposal,2024-03-30
006_sbdde76mr651dq,Negotiation,2024-04-21
006_sbdde76mr651dq,Closed Won,2024-04-24
006_jusvhu8la8q5gf,Prospecting,2024-12-26
006_jusvhu8la8q5gf,Qualified,2025-01-13
006_jusvhu8la8q5gf,Proposal,2025-02-02
006_jusvhu8la8q5gf,Negotiation,2025-02-17
006_jusvhu8la8q5gf,Closed Won,2025-02-24
006_t3z1gspv0mtlj1,Prospecting,2023-02-09
006_t3z1gspv0mtlj1,Qualified,2023-02-23
006_t3z1gspv0mtlj1,Proposal,2023-03-15
006_t3z1gspv0mtlj1,Negotiation,2023-03-25
006_t3z1gspv0mtlj1,Closed Lost,2023-04-04
006_4y3ixjzro62le6,Prospecting,2023-05-05
006_4y3ixjzro62le6,Qualified,2023-05-24
006_4y3ixjzro62le6,Proposal,2023-06-08
006_4y3ixjzro62le6,Negotiation,2023-07-02
006_4y3ixjzro62le6,Closed Won,2023-07-23
006_k0e4jjfvq492w8,Prospecting,2024-05-20
006_k0e4jjfvq492w8,Qualified,2024-06-11
006_k0e4jjfvq492w8,Proposal,2024-06-28
006_n6rii93utr7tft,Prospecting,2025-09-22
006_n6rii93utr7tft,Qualified,2025-09-25
006_n6rii93utr7tft,Proposal,2025-09-29
006_n6rii93utr7tft,Negotiation,2025-10-10
006_n6rii93utr7tft,Closed Lost,2025-10-23
006_iyuu8mkl9te5i9,Prospecting,2024-11-25
006_iyuu8mkl9te5i9,Qualified,2024-12-05
006_85to86hgfqgeq7,Prospecting,2025-05-18
006_85to86hgfqgeq7,Proposal,2025-05-27
006_kbrl0z7yi0qgek,Prospecting,2025-08-19
006_kbrl0z7yi0qgek,Qualified,2025-08-22
006_kbrl0z7yi0qgek,Proposal,2025-09-02
006_kbrl0z7yi0qgek,Negotiation,2025-09-26
006_kbrl0z7yi0qgek,Closed Won,2025-10-08
006_6h01netsbe2orw,Prospecting,2024-06-27
006_6h01netsbe2orw,Qualified,2024-07-12
006_6h01netsbe2orw,Proposal,2024-07-21
006_6h01netsbe2orw,Negotiation,2024-07-24
006_6h01netsbe2orw,Closed Won,2024-08-16
006_sbkxcbpmzg162j,Prospecting,2023-05-08
006_sbkxcbpmzg162j,Qualified,2023-05-24
006_1ehppyd5u6qeh4,Prospecting,2025-04-18
006_1ehppyd5u6qeh4,Qualified,2025-05-04
006_1ehppyd5u6qeh4,Proposal,2025-05-11
006_1ehppyd5u6qeh4,Negotiation,2025-06-01
006_1ehppyd5u6qeh4,Closed Lost,2025-06-14
006_7s1r60f7ilo17p,Prospecting,2023-05-03
006_7s1r60f7ilo17p,Qualified,2023-05-22
006_7s1r60f7ilo17p,Proposal,2023-06-14
006_7s1r60f7ilo17p,Negotiation,2023-06-22
006_7s1r60f7ilo17p,Closed Won,2023-07-02
006_zal52ko2243m0z,Prospecting,2023-01-26
006_zal52ko2243m0z,Qualified,2023-02-11
006_zal52ko2243m0z,Proposal,2023-02-14
006_zal52ko2243m0z,Negotiation,2023-03-05
006_zal52ko2243m0z,Closed Lost,2023-03-25
006_w9z9qb4i48ey44,Prospecting,2025-03-11
006_w9z9qb4i48ey44,Qualified,2025-03-27
006_vfhh5l7kx2mqn9,Prospecting,2025-01-12
006_vfhh5l7kx2mqn9,Qualified,2025-01-17
006_vfhh5l7kx2mqn9,Proposal,2025-02-08
006_vfhh5l7kx2mqn9,Negotiation,2025-03-02
006_vfhh5l7kx2mqn9,Closed Won,2025-03-24
006_h9d21wawry14gm,Prospecting,2023-10-25
006_h9d21wawry14gm,Qualified,2023-10-29
006_h9d21wawry14gm,Proposal,2023-11-02
006_h9d21wawry14gm,Negotiation,2023-11-10
006_h9d21wawry14gm,Closed Lost,2023-11-24
006_dpx3nj2o176g4a,Prospecting,2025-03-17
006_dpx3nj2o176g4a,Qualified,2025-03-25
006_dpx3nj2o176g4a,Proposal,2025-04-04
006_v4s1znfzb0zabg,Prospecting,2025-08-03
006_v4s1znfzb0zabg,Qualified,2025-08-18
006_zib7eign27es87,Prospecting,2024-11-30
006_zib7eign27es87,Qualified,2024-12-14
006_zib7eign27es87,Proposal,2024-12-24
006_fmq0ac6rllutg9,Prospecting,2024-11-23
006_fmq0ac6rllutg9,Qualified,2024-12-01
006_fmq0ac6rllutg9,Proposal,2024-12-10
006_fmq0ac6rllutg9,Negotiation,2024-12-19
006_fmq0ac6rllutg9,Closed Won,2024-12-31
006_pfl8utcijjx71x,Prospecting,2023-05-23
006_pfl8utcijjx71x,Qualified,2023-06-14
006_pfl8utcijjx71x,Proposal,2023-06-24
006_pfl8utcijjx71x,Negotiation,2023-07-05
006_pfl8utcijjx71x,Closed Lost,2023-07-15
006_l3fmto72jpg6fd,Prospecting,2025-02-24
006_l3fmto72jpg6fd,Qualified,2025-02-27
006_l3fmto72jpg6fd,Negotiation,2025-03-17
006_sarnfxpxngjhuz,Prospecting,2023-09-28
006_sarnfxpxngjhuz,Qualified,2023-10-17
006_sarnfxpxngjhuz,Proposal,2023-10-22
006_xf8hw56cpqmhwa,Prospecting,2024-12-16
006_xf8hw56cpqmhwa,Qualified,2024-12-31
006_xf8hw56cpqmhwa,Proposal,2025-01-16
006_xf8hw56cpqmhwa,Negotiation,2025-02-04
006_xf8hw56cpqmhwa,Closed Won,2025-02-10
006_6zsaxkbsrxukm2,Prospecting,2024-05-17
006_6zsaxkbsrxukm2,Qualified,2024-05-21
006_6zsaxkbsrxukm2,Proposal,2024-06-06
006_6zsaxkbsrxukm2,Negotiation,2024-06-28
006_6zsaxkbsrxukm2,Closed Won,2024-07-06
006_a6ii4x3usq3rqs,Prospecting,2025-04-04
006_a6ii4x3usq3rqs,Qualified,2025-04-26
006_a6ii4x3usq3rqs,Proposal,2025-05-18
006_a6ii4x3usq3rqs,Negotiation,2025-06-08
006_a6ii4x3usq3rqs,Closed Lost,2025-06-20
006_zijrgje7owuqsr,Prospecting,2023-03-04
006_zijrgje7owuqsr,Qualified,2023-03-13
006_zijrgje7owuqsr,Proposal,2023-03-17
006_zijrgje7owuqsr,Negotiation,2023-03-30
006_zijrgje7owuqsr,Closed Won,2023-04-21
006_y25v3ynkbgpe4v,Prospecting,2024-04-24
006_y25v3ynkbgpe4v,Qualified,2024-05-12
006_y25v3ynkbgpe4v,Negotiation,2024-06-04
006_bh21zmlbjwrq3k,Prospecting,2023-07-08
006_bh21zmlbjwrq3k,Qualified,2023-07-29
006_e582ujcjcl0i34,Prospecting,2023-05-16
006_e582ujcjcl0i34,Qualified,2023-05-22
006_e582ujcjcl0i34,Proposal,2023-05-25
006_e582ujcjcl0i34,Negotiation,2023-06-08
006_e582ujcjcl0i34,Closed Won,2023-06-13
006_7ah62zvxfdflxn,Prospecting,2023-11-06
006_7ah62zvxfdflxn,Qualified,2023-11-25
